date,venue_slug,visitors,visitors_low,visitors_base,visitors_high,weather_risk,forecast_confidence,demand_signal_score,trend_signal_score,event_impact_score,holiday_impact_score,seasonality_score,weather_impact_score,notes,is_calibrated_demo
2025-04-13,orientarium_zoo_lodz,4224,3548,4224,4900,medium,0.72,71.21,56.0,0.0,2.0,38.24,-10.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-14,orientarium_zoo_lodz,1742,1568,1742,1916,low,0.82,49.21,56.0,0.0,0.0,38.24,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-15,orientarium_zoo_lodz,1854,1669,1854,2039,low,0.82,50.01,56.0,0.0,0.0,38.24,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-16,orientarium_zoo_lodz,1830,1537,1830,2123,medium,0.72,52.01,56.0,0.0,0.0,38.24,-10.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-17,orientarium_zoo_lodz,2360,2124,2360,2596,low,0.82,53.61,56.0,0.0,0.0,38.24,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-18,orientarium_zoo_lodz,2865,2578,2865,3152,low,0.82,57.21,56.0,0.0,0.0,38.24,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-19,orientarium_zoo_lodz,4642,4178,4642,5106,low,0.82,69.21,56.0,0.0,2.0,38.24,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-20,orientarium_zoo_lodz,4928,4435,4928,5421,low,0.82,71.21,56.0,0.0,2.0,38.24,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-21,orientarium_zoo_lodz,1493,1254,1493,1732,medium,0.72,49.21,56.0,0.0,0.0,38.24,-10.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-22,orientarium_zoo_lodz,1854,1669,1854,2039,low,0.82,50.01,56.0,0.0,0.0,38.24,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-23,orientarium_zoo_lodz,2135,1922,2135,2348,low,0.82,52.01,56.0,0.0,0.0,38.24,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-24,orientarium_zoo_lodz,2023,1699,2023,2347,medium,0.72,53.61,56.0,0.0,0.0,38.24,-10.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-25,orientarium_zoo_lodz,2865,2578,2865,3152,low,0.82,57.21,56.0,0.0,0.0,38.24,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-26,orientarium_zoo_lodz,4642,4178,4642,5106,low,0.82,69.21,56.0,0.0,2.0,38.24,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-27,orientarium_zoo_lodz,4928,4435,4928,5421,low,0.82,71.21,56.0,0.0,2.0,38.24,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-28,orientarium_zoo_lodz,1742,1568,1742,1916,low,0.82,49.21,56.0,0.0,0.0,38.24,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-29,orientarium_zoo_lodz,1589,1335,1589,1843,medium,0.72,50.01,56.0,0.0,0.0,38.24,-10.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-04-30,orientarium_zoo_lodz,2135,1922,2135,2348,low,0.82,52.01,56.0,0.0,0.0,38.24,5.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-01,orientarium_zoo_lodz,4202,3782,4202,4622,low,0.82,62.4,66.0,18.0,22.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-02,orientarium_zoo_lodz,2603,1978,2603,3228,high,0.62,66.0,66.0,0.0,0.0,50.0,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-03,orientarium_zoo_lodz,7061,6355,7061,7767,low,0.82,78.0,66.0,0.0,22.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-04,orientarium_zoo_lodz,6268,5641,6268,6895,low,0.82,80.0,66.0,0.0,2.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-05,orientarium_zoo_lodz,2215,1994,2215,2436,low,0.82,58.0,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-06,orientarium_zoo_lodz,2358,2122,2358,2594,low,0.82,58.8,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-07,orientarium_zoo_lodz,2715,2444,2715,2987,low,0.82,60.8,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-08,orientarium_zoo_lodz,3001,2701,3001,3301,low,0.82,62.4,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-09,orientarium_zoo_lodz,3644,3280,3644,4008,low,0.82,66.0,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-10,orientarium_zoo_lodz,4217,3205,4217,5229,high,0.62,78.0,66.0,0.0,2.0,50.0,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-11,orientarium_zoo_lodz,6268,5641,6268,6895,low,0.82,80.0,66.0,0.0,2.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-12,orientarium_zoo_lodz,2215,1994,2215,2436,low,0.82,58.0,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-13,orientarium_zoo_lodz,2358,2122,2358,2594,low,0.82,58.8,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-14,orientarium_zoo_lodz,2715,2444,2715,2987,low,0.82,60.8,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-15,orientarium_zoo_lodz,3001,2701,3001,3301,low,0.82,62.4,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-16,orientarium_zoo_lodz,3644,3280,3644,4008,low,0.82,66.0,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-17,orientarium_zoo_lodz,5904,5314,5904,6494,low,0.82,78.0,66.0,0.0,2.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-18,orientarium_zoo_lodz,4477,3403,4477,5551,high,0.62,80.0,66.0,0.0,2.0,50.0,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-19,orientarium_zoo_lodz,2215,1994,2215,2436,low,0.82,58.0,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-20,orientarium_zoo_lodz,2358,2122,2358,2594,low,0.82,58.8,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-21,orientarium_zoo_lodz,1939,1474,1939,2404,high,0.62,60.8,66.0,0.0,0.0,50.0,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-22,orientarium_zoo_lodz,3001,2701,3001,3301,low,0.82,62.4,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-23,orientarium_zoo_lodz,3644,3280,3644,4008,low,0.82,66.0,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-24,orientarium_zoo_lodz,5904,5314,5904,6494,low,0.82,78.0,66.0,0.0,2.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-25,orientarium_zoo_lodz,6268,5641,6268,6895,low,0.82,80.0,66.0,0.0,2.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-26,orientarium_zoo_lodz,1582,1202,1582,1962,high,0.62,58.0,66.0,0.0,0.0,50.0,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-27,orientarium_zoo_lodz,2358,2122,2358,2594,low,0.82,58.8,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-28,orientarium_zoo_lodz,2715,2444,2715,2987,low,0.82,60.8,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-29,orientarium_zoo_lodz,2144,1629,2144,2659,high,0.62,62.4,66.0,0.0,0.0,50.0,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-30,orientarium_zoo_lodz,3644,3280,3644,4008,low,0.82,66.0,66.0,0.0,0.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-05-31,orientarium_zoo_lodz,5904,5314,5904,6494,low,0.82,78.0,66.0,0.0,2.0,50.0,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-01,orientarium_zoo_lodz,6957,6261,6957,7653,low,0.82,77.35,66.0,18.0,2.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-02,orientarium_zoo_lodz,2090,1881,2090,2299,low,0.82,55.35,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-03,orientarium_zoo_lodz,2225,2002,2225,2448,low,0.82,56.15,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-04,orientarium_zoo_lodz,2562,2306,2562,2818,low,0.82,58.15,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-05,orientarium_zoo_lodz,2831,2548,2831,3114,low,0.82,59.75,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-06,orientarium_zoo_lodz,2456,1867,2456,3045,high,0.62,63.35,66.0,0.0,0.0,44.12,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-07,orientarium_zoo_lodz,5570,5013,5570,6127,low,0.82,75.35,66.0,0.0,2.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-08,orientarium_zoo_lodz,5914,5323,5914,6505,low,0.82,77.35,66.0,0.0,2.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-09,orientarium_zoo_lodz,2090,1881,2090,2299,low,0.82,55.35,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-10,orientarium_zoo_lodz,2225,2002,2225,2448,low,0.82,56.15,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-11,orientarium_zoo_lodz,2562,2306,2562,2818,low,0.82,58.15,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-12,orientarium_zoo_lodz,2831,2548,2831,3114,low,0.82,59.75,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-13,orientarium_zoo_lodz,3438,3094,3438,3782,low,0.82,63.35,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-14,orientarium_zoo_lodz,3979,3024,3979,4934,high,0.62,75.35,66.0,0.0,2.0,44.12,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-15,orientarium_zoo_lodz,5914,5323,5914,6505,low,0.82,77.35,66.0,0.0,2.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-16,orientarium_zoo_lodz,2090,1881,2090,2299,low,0.82,55.35,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-17,orientarium_zoo_lodz,1589,1208,1589,1970,high,0.62,56.15,66.0,0.0,0.0,44.12,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-18,orientarium_zoo_lodz,2562,2306,2562,2818,low,0.82,58.15,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-19,orientarium_zoo_lodz,2831,2548,2831,3114,low,0.82,59.75,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-20,orientarium_zoo_lodz,3438,3094,3438,3782,low,0.82,63.35,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-21,orientarium_zoo_lodz,5570,5013,5570,6127,low,0.82,75.35,66.0,0.0,2.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-22,orientarium_zoo_lodz,4224,3210,4224,5238,high,0.62,77.35,66.0,0.0,2.0,44.12,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-23,orientarium_zoo_lodz,2090,1881,2090,2299,low,0.82,55.35,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-24,orientarium_zoo_lodz,2225,2002,2225,2448,low,0.82,56.15,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-25,orientarium_zoo_lodz,1830,1391,1830,2269,high,0.62,58.15,66.0,0.0,0.0,44.12,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-26,orientarium_zoo_lodz,2831,2548,2831,3114,low,0.82,59.75,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-27,orientarium_zoo_lodz,3438,3094,3438,3782,low,0.82,63.35,66.0,0.0,0.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-28,orientarium_zoo_lodz,6116,5504,6116,6728,low,0.82,75.35,66.0,0.0,12.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-29,orientarium_zoo_lodz,6494,5845,6494,7143,low,0.82,77.35,66.0,0.0,12.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-06-30,orientarium_zoo_lodz,2299,2069,2299,2529,low,0.82,55.35,66.0,0.0,10.0,44.12,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-01,orientarium_zoo_lodz,2819,2537,2819,3101,low,0.82,61.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-02,orientarium_zoo_lodz,3247,2922,3247,3572,low,0.82,63.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-03,orientarium_zoo_lodz,2563,1948,2563,3178,high,0.62,65.05,66.0,0.0,10.0,55.88,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-04,orientarium_zoo_lodz,4357,3921,4357,4793,low,0.82,68.65,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-05,orientarium_zoo_lodz,7046,6341,7046,7751,low,0.82,80.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-06,orientarium_zoo_lodz,7481,6733,7481,8229,low,0.82,82.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-07,orientarium_zoo_lodz,2648,2383,2648,2913,low,0.82,60.65,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-08,orientarium_zoo_lodz,2819,2537,2819,3101,low,0.82,61.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-09,orientarium_zoo_lodz,3247,2922,3247,3572,low,0.82,63.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-10,orientarium_zoo_lodz,3588,3229,3588,3947,low,0.82,65.05,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-11,orientarium_zoo_lodz,3112,2365,3112,3859,high,0.62,68.65,66.0,0.0,10.0,55.88,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-12,orientarium_zoo_lodz,7046,6341,7046,7751,low,0.82,80.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-13,orientarium_zoo_lodz,7481,6733,7481,8229,low,0.82,82.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-14,orientarium_zoo_lodz,1892,1438,1892,2346,high,0.62,60.65,66.0,0.0,10.0,55.88,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-15,orientarium_zoo_lodz,2819,2537,2819,3101,low,0.82,61.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-16,orientarium_zoo_lodz,3247,2922,3247,3572,low,0.82,63.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-17,orientarium_zoo_lodz,3588,3229,3588,3947,low,0.82,65.05,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-18,orientarium_zoo_lodz,4357,3921,4357,4793,low,0.82,68.65,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-19,orientarium_zoo_lodz,5033,3825,5033,6241,high,0.62,80.65,66.0,0.0,12.0,55.88,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-20,orientarium_zoo_lodz,7481,6733,7481,8229,low,0.82,82.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-21,orientarium_zoo_lodz,2648,2383,2648,2913,low,0.82,60.65,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-22,orientarium_zoo_lodz,2014,1531,2014,2497,high,0.62,61.45,66.0,0.0,10.0,55.88,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-23,orientarium_zoo_lodz,3247,2922,3247,3572,low,0.82,63.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-24,orientarium_zoo_lodz,3588,3229,3588,3947,low,0.82,65.05,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-25,orientarium_zoo_lodz,4357,3921,4357,4793,low,0.82,68.65,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-26,orientarium_zoo_lodz,7046,6341,7046,7751,low,0.82,80.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-27,orientarium_zoo_lodz,7481,6733,7481,8229,low,0.82,82.65,66.0,0.0,12.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-28,orientarium_zoo_lodz,2648,2383,2648,2913,low,0.82,60.65,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-29,orientarium_zoo_lodz,2819,2537,2819,3101,low,0.82,61.45,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-30,orientarium_zoo_lodz,2319,1762,2319,2876,high,0.62,63.45,66.0,0.0,10.0,55.88,-20.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-07-31,orientarium_zoo_lodz,3588,3229,3588,3947,low,0.82,65.05,66.0,0.0,10.0,55.88,12.0,"Calibrated demo attendance, not internal ticketing data. Non-anchored days scaled toward annual benchmark 1,004,500.",True
2025-08-01,orientarium_zoo_lodz,9902,8912,9902,10892,low,0.82,88.5,66.0,20.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-02,orientarium_zoo_lodz,13549,12194,13549,14904,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-03,orientarium_zoo_lodz,14385,12946,14385,15824,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-04,orientarium_zoo_lodz,5093,4584,5093,5602,low,0.82,80.5,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-05,orientarium_zoo_lodz,5421,4879,5421,5963,low,0.82,81.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-06,orientarium_zoo_lodz,6243,5619,6243,6867,low,0.82,83.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-07,orientarium_zoo_lodz,4928,3745,4928,6111,high,0.62,84.9,66.0,0.0,10.0,100.0,-20.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-08,orientarium_zoo_lodz,8378,7540,8378,9216,low,0.82,88.5,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-09,orientarium_zoo_lodz,13549,12194,13549,14904,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-10,orientarium_zoo_lodz,10275,7809,10275,12741,high,0.62,100.0,66.0,0.0,12.0,100.0,-20.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-11,orientarium_zoo_lodz,5093,4584,5093,5602,low,0.82,80.5,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-12,orientarium_zoo_lodz,5421,4879,5421,5963,low,0.82,81.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-13,orientarium_zoo_lodz,6243,5619,6243,6867,low,0.82,83.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-14,orientarium_zoo_lodz,6900,6210,6900,7590,low,0.82,84.9,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-15,orientarium_zoo_lodz,10054,9049,10054,11059,low,0.82,88.5,66.0,0.0,32.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-16,orientarium_zoo_lodz,13549,12194,13549,14904,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-17,orientarium_zoo_lodz,14385,12946,14385,15824,low,0.82,100.0,66.0,0.0,12.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-18,orientarium_zoo_lodz,3638,2765,3638,4511,high,0.62,80.5,66.0,0.0,10.0,100.0,-20.0,"Calibrated demo attendance, not internal ticketing data.",True
2025-08-19,orientarium_zoo_lodz,5421,4879,5421,5963,low,0.82,81.3,66.0,0.0,10.0,100.0,12.0,"Calibrated demo attendance, not internal ticketing data.",True
